day,year,mo,da,collision_date,temp,dewp,slp,visib,wdsp,mxpsd,gust,max,min,prcp,sndp,fog,num_collisions
5,2014,08,22,2014-08-22,70.6,62.7,1016.8,8.1,3.5,8.9,999.9,82.9,64.9,0.37,999.9,0,568
6,2014,08,23,2014-08-23,70.4,58.2,1018.4,10.0,5.0,11.1,15.0,79.0,64.9,0.06,999.9,0,454
7,2014,08,24,2014-08-24,70.7,58.4,1020.1,10.0,2.9,8.0,999.9,80.1,64.0,0.01,999.9,0,437
1,2014,08,25,2014-08-25,74.3,57.8,1020.9,10.0,1.9,8.0,999.9,88.0,64.0,0.0,999.9,0,549
2,2014,08,26,2014-08-26,77.7,61.6,1020.1,9.5,2.0,5.1,999.9,89.1,64.0,0.0,999.9,0,608
3,2014,08,27,2014-08-27,78.5,60.9,1015.8,9.9,2.3,7.0,999.9,90.0,70.0,0.0,999.9,0,538
4,2014,08,28,2014-08-28,76.4,56.2,1012.1,10.0,4.9,8.9,18.1,90.0,68.0,0.0,999.9,0,618
5,2014,08,29,2014-08-29,69.6,48.9,1020.4,10.0,2.8,7.0,17.1,82.0,61.0,0.0,999.9,0,631
6,2014,08,30,2014-08-30,71.4,56.4,1023.9,10.0,2.5,7.0,999.9,80.1,61.0,0.0,999.9,0,510
7,2014,08,31,2014-08-31,77.0,66.9,1018.5,8.5,3.0,8.0,26.0,90.0,64.9,0.0,999.9,1,495
1,2014,09,01,2014-09-01,79.3,70.6,1015.1,9.3,2.6,5.1,999.9,90.0,73.0,0.62,999.9,0,392
2,2014,09,02,2014-09-02,83.5,69.5,1012.1,9.9,3.6,8.9,15.9,91.9,75.0,0.0,999.9,0,700
3,2014,09,03,2014-09-03,79.4,59.5,1013.9,10.0,4.6,12.0,21.0,91.9,72.0,0.0,999.9,0,580
4,2014,09,04,2014-09-04,77.9,56.9,1020.6,10.0,1.3,5.1,999.9,87.1,69.1,0.0,999.9,0,727
5,2014,09,05,2014-09-05,78.2,67.8,1020.1,8.9,3.1,6.0,15.0,87.1,69.1,0.0,999.9,0,647
6,2014,09,06,2014-09-06,80.9,70.9,1013.6,8.4,3.8,8.0,999.9,91.0,72.0,0.0,999.9,0,553
7,2014,09,07,2014-09-07,72.6,57.5,1017.1,9.9,4.1,8.9,18.1,91.0,64.9,0.11,999.9,0,477
1,2014,09,08,2014-09-08,70.1,52.2,1024.6,10.0,6.1,12.0,17.1,81.0,64.9,0.0,999.9,0,598
2,2014,09,09,2014-09-09,68.1,56.0,1024.3,10.0,7.1,11.1,18.1,75.0,63.0,0.0,999.9,0,592
3,2014,09,10,2014-09-10,69.4,56.7,1019.5,10.0,5.6,9.9,18.1,78.1,63.0,0.0,999.9,0,618
4,2014,09,11,2014-09-11,73.9,63.5,1013.1,10.0,4.0,8.0,17.1,82.9,63.0,0.0,999.9,0,619
5,2014,09,12,2014-09-12,70.1,52.7,1017.2,10.0,4.2,7.0,15.0,82.9,62.1,0.0,999.9,0,730
6,2014,09,13,2014-09-13,63.9,52.7,1021.4,8.6,5.2,8.9,999.9,78.1,60.1,0.0,999.9,0,558
7,2014,09,14,2014-09-14,60.9,48.3,1022.9,9.4,2.8,8.0,14.0,71.1,53.1,0.26,999.9,0,528
1,2014,09,15,2014-09-15,62.8,43.4,1022.2,10.0,2.5,7.0,999.9,71.1,53.1,0.0,999.9,0,610
2,2014,09,16,2014-09-16,63.5,53.5,1016.7,8.3,1.7,8.0,999.9,71.1,55.0,0.03,999.9,0,613
3,2014,09,17,2014-09-17,64.3,45.5,1016.4,10.0,2.4,6.0,999.9,73.0,55.0,0.34,999.9,0,658
4,2014,09,18,2014-09-18,65.8,47.4,1015.4,10.0,1.8,5.1,999.9,75.9,55.0,0.0,999.9,0,650
5,2014,09,19,2014-09-19,61.6,44.5,1024.4,10.0,6.6,12.0,18.1,75.9,54.0,0.0,999.9,0,648
6,2014,09,20,2014-09-20,65.0,52.7,1025.1,9.9,3.2,8.0,18.1,75.0,54.0,0.0,999.9,0,594
7,2014,09,21,2014-09-21,70.2,65.0,1010.6,5.1,1.2,6.0,999.9,75.0,57.0,0.15,999.9,0,515
1,2014,09,22,2014-09-22,67.3,52.7,1009.5,9.9,5.3,8.9,20.0,75.0,61.0,0.0,999.9,0,662
2,2014,09,23,2014-09-23,60.1,40.1,1024.6,10.0,2.7,7.0,14.0,71.1,52.0,0.0,999.9,0,592
3,2014,09,24,2014-09-24,64.1,52.3,1032.4,10.0,3.8,8.0,15.9,71.1,52.0,0.0,999.9,0,566
4,2014,09,25,2014-09-25,61.7,53.7,1028.9,8.6,7.4,11.1,20.0,66.0,57.0,0.02,999.9,0,491
5,2014,09,26,2014-09-26,66.2,51.3,1022.6,10.0,4.3,8.9,15.9,77.0,57.0,0.3,999.9,0,643
6,2014,09,27,2014-09-27,70.7,53.4,1022.3,10.0,2.7,7.0,999.9,82.9,57.9,0.0,999.9,0,600
7,2014,09,28,2014-09-28,73.1,57.4,1020.2,9.8,0.9,5.1,999.9,84.0,60.1,0.0,999.9,0,512
1,2014,09,29,2014-09-29,72.4,57.9,1014.7,9.9,1.2,6.0,999.9,84.0,64.0,0.0,999.9,0,566
2,2014,09,30,2014-09-30,68.8,57.9,1013.8,9.4,3.3,8.9,15.0,79.0,66.0,0.0,999.9,0,589
3,2014,10,01,2014-10-01,63.2,57.1,1016.5,8.4,5.2,8.0,999.9,64.9,60.8,0.0,999.9,0,559
4,2014,10,02,2014-10-02,63.5,54.1,1019.6,9.8,4.8,8.9,15.9,70.0,61.0,0.02,999.9,0,558
5,2014,10,03,2014-10-03,62.9,50.7,1018.1,10.0,3.6,7.0,14.0,71.1,55.9,0.0,999.9,0,719
6,2014,10,04,2014-10-04,64.2,57.1,1004.8,7.3,5.3,12.0,21.0,69.1,60.1,0.14,999.9,1,531
7,2014,10,05,2014-10-05,53.1,34.7,1009.0,10.0,5.7,12.0,20.0,69.1,46.0,1.04,999.9,0,505
1,2014,10,06,2014-10-06,58.6,42.1,1016.8,10.0,3.0,8.0,21.0,69.1,46.0,0.0,999.9,0,639
2,2014,10,07,2014-10-07,66.2,52.6,1016.8,10.0,3.9,9.9,17.1,71.1,50.0,0.0,999.9,0,620
3,2014,10,08,2014-10-08,66.7,53.0,1010.9,9.5,5.4,8.9,22.9,72.0,63.0,0.1,999.9,0,639
4,2014,10,09,2014-10-09,62.6,37.8,1015.1,10.0,5.2,9.9,24.1,73.0,55.0,0.04,999.9,0,499
5,2014,10,10,2014-10-10,58.7,37.0,1018.6,10.0,2.6,7.0,999.9,68.0,52.0,0.0,999.9,0,541
6,2014,10,11,2014-10-11,54.9,46.5,1018.5,7.8,3.7,8.0,15.0,64.0,51.1,0.14,999.9,0,546
7,2014,10,12,2014-10-12,54.0,41.1,1023.6,9.9,2.1,5.1,15.9,63.0,48.0,0.19,999.9,0,473
1,2014,10,13,2014-10-13,58.7,47.7,1026.4,9.4,2.0,5.1,999.9,64.9,48.0,0.0,999.9,0,451
2,2014,10,14,2014-10-14,67.9,61.3,1022.6,7.9,3.7,8.0,15.9,75.9,52.0,0.05,999.9,0,697
3,2014,10,15,2014-10-15,71.4,64.8,1017.1,9.0,4.4,8.0,22.0,77.0,63.0,0.0,999.9,0,575
4,2014,10,16,2014-10-16,68.8,63.8,1007.1,5.2,3.4,8.9,17.1,77.0,64.0,1.68,999.9,1,602
5,2014,10,17,2014-10-17,64.6,51.4,1005.6,9.7,4.0,7.0,20.0,71.1,59.0,0.12,999.9,0,648
6,2014,10,18,2014-10-18,63.8,50.3,1003.1,10.0,4.7,9.9,19.0,71.1,59.0,0.0,999.9,0,494
7,2014,10,19,2014-10-19,53.4,34.4,1010.4,10.0,7.2,11.1,24.1,61.0,46.9,0.0,999.9,0,483
1,2014,10,20,2014-10-20,49.4,30.9,1017.8,9.8,4.0,7.0,999.9,60.1,42.1,0.0,999.9,0,591
2,2014,10,21,2014-10-21,60.2,46.2,1012.4,10.0,2.7,7.0,15.0,66.9,42.1,0.0,999.9,0,607
3,2014,10,22,2014-10-22,55.5,51.2,1012.0,7.1,6.8,13.0,22.0,60.8,51.8,0.61,999.9,0,708
4,2014,10,23,2014-10-23,51.4,46.9,1006.3,7.1,7.3,13.0,22.9,57.9,50.0,1.23,999.9,0,639
5,2014,10,24,2014-10-24,54.7,43.3,1008.7,10.0,4.0,6.0,999.9,63.0,50.0,0.39,999.9,0,669
6,2014,10,25,2014-10-25,58.1,39.2,1008.8,10.0,4.3,9.9,17.1,66.9,50.0,0.0,999.9,0,515
7,2014,10,26,2014-10-26,58.4,38.6,1003.3,9.9,6.8,11.1,26.0,66.9,50.0,0.01,999.9,0,515
1,2014,10,27,2014-10-27,56.0,35.6,1013.5,10.0,5.4,8.9,19.0,63.0,48.0,0.0,999.9,0,642
2,2014,10,28,2014-10-28,60.6,44.0,1015.9,10.0,2.3,6.0,999.9,72.0,48.0,0.0,999.9,0,571
3,2014,10,29,2014-10-29,64.5,52.4,1011.9,9.3,3.9,8.0,999.9,72.0,53.1,0.0,999.9,0,556
4,2014,10,30,2014-10-30,52.5,40.3,1014.8,9.9,3.6,8.0,999.9,72.0,48.0,0.0,999.9,0,626
5,2014,10,31,2014-10-31,49.9,34.8,1015.1,10.0,4.3,8.0,15.0,59.0,45.0,0.0,999.9,0,668
6,2014,11,01,2014-11-01,46.5,39.1,1009.9,8.9,7.9,12.0,24.1,55.0,44.1,0.11,999.9,0,656
7,2014,11,02,2014-11-02,44.1,28.1,1010.4,9.9,9.4,14.0,26.0,48.0,42.1,0.29,999.9,0,532
1,2014,11,03,2014-11-03,47.6,22.7,1018.6,10.0,6.0,11.1,24.1,61.0,39.0,0.0,999.9,0,625
2,2014,11,04,2014-11-04,59.5,23.7,1020.0,10.0,4.4,7.0,15.0,68.0,39.0,0.0,999.9,0,538
3,2014,11,05,2014-11-05,60.4,36.4,1018.1,10.0,4.3,6.0,17.1,68.0,53.1,0.0,999.9,0,554
4,2014,11,06,2014-11-06,52.0,42.2,1016.9,5.9,2.6,7.0,999.9,64.0,48.0,0.12,999.9,0,652
5,2014,11,07,2014-11-07,49.0,38.5,1004.0,8.5,5.3,9.9,22.0,57.0,45.0,0.25,999.9,0,641
6,2014,11,08,2014-11-08,41.9,24.7,1014.5,10.0,5.3,8.9,24.1,53.1,36.0,0.0,999.9,0,543
7,2014,11,09,2014-11-09,50.0,32.0,1013.4,10.0,3.6,8.0,18.1,57.0,36.0,0.0,999.9,0,419
1,2014,11,10,2014-11-10,51.9,32.5,1019.2,10.0,1.9,6.0,999.9,61.0,44.1,0.0,999.9,0,560
2,2014,11,11,2014-11-11,56.4,47.7,1018.7,8.9,2.9,8.0,15.9,64.0,44.1,0.0,999.9,0,493
3,2014,11,12,2014-11-12,59.5,52.6,1013.1,5.7,2.4,6.0,999.9,64.9,48.9,0.0,999.9,1,546
4,2014,11,13,2014-11-13,45.1,30.1,1018.0,9.9,3.0,6.0,999.9,64.9,39.0,0.0,999.9,0,696
5,2014,11,14,2014-11-14,38.6,26.0,1016.7,8.3,5.6,9.9,19.0,48.0,35.1,0.26,999.9,0,654
6,2014,11,15,2014-11-15,37.2,17.3,1024.7,10.0,4.1,6.0,999.9,42.1,33.1,0.06,999.9,0,529
7,2014,11,16,2014-11-16,40.0,20.4,1026.6,10.0,2.9,7.0,999.9,44.1,33.1,0.0,999.9,0,429
1,2014,11,17,2014-11-17,43.7,38.2,1014.9,4.2,2.6,8.9,999.9,52.0,35.1,0.49,999.9,1,666
2,2014,11,18,2014-11-18,35.4,16.3,1008.3,9.9,8.5,15.9,27.0,52.0,27.0,1.08,999.9,0,712
3,2014,11,19,2014-11-19,26.7,4.5,1021.4,10.0,6.9,9.9,21.0,45.0,21.9,0.0,999.9,0,633
4,2014,11,20,2014-11-20,38.2,16.3,1014.6,10.0,5.7,11.1,22.9,45.0,21.9,0.0,999.9,0,635
5,2014,11,21,2014-11-21,32.3,8.1,1022.2,10.0,7.5,11.1,20.0,45.0,28.0,0.0,999.9,0,677
6,2014,11,22,2014-11-22,34.3,11.1,1029.9,10.0,3.7,8.0,15.9,44.1,28.0,0.0,999.9,0,512
7,2014,11,23,2014-11-23,47.4,22.2,1021.7,10.0,4.0,9.9,20.0,57.0,28.0,0.0,999.9,0,425
1,2014,11,24,2014-11-24,60.7,53.2,1007.5,7.9,4.0,8.9,20.0,69.1,43.0,0.68,999.9,0,722
2,2014,11,25,2014-11-25,60.0,40.4,1011.9,10.0,4.3,8.9,17.1,66.9,52.0,0.02,999.9,0,599
3,2014,11,26,2014-11-26,42.9,30.4,1018.5,6.4,6.6,15.9,28.9,52.0,34.0,0.01,999.9,0,742
4,2014,11,27,2014-11-27,36.3,30.3,1013.5,8.6,4.5,8.9,14.0,51.1,34.0,1.23,999.9,0,378
5,2014,11,28,2014-11-28,33.5,19.6,1020.1,10.0,5.6,8.9,21.0,37.0,30.9,0.02,999.9,0,444
6,2014,11,29,2014-11-29,31.4,12.7,1026.1,10.0,3.1,7.0,999.9,37.0,27.0,0.0,999.9,0,394
7,2014,11,30,2014-11-30,47.5,30.7,1021.2,10.0,3.3,7.0,999.9,54.0,27.0,0.0,999.9,0,377
1,2014,12,01,2014-12-01,55.4,40.5,1020.0,9.8,5.7,8.9,18.1,64.9,45.0,0.0,999.9,0,644
2,2014,12,02,2014-12-02,39.4,26.8,1033.3,9.3,8.0,13.0,22.0,44.1,35.1,0.09,999.9,0,611
3,2014,12,03,2014-12-03,43.8,39.6,1021.7,5.4,6.1,12.0,21.0,46.4,41.0,0.09,999.9,0,569
4,2014,12,04,2014-12-04,41.2,22.5,1026.2,10.0,5.8,9.9,21.0,46.0,37.0,0.05,999.9,0,606
5,2014,12,05,2014-12-05,38.4,26.0,1033.7,9.4,6.1,11.1,17.1,45.0,34.0,0.0,999.9,0,673
6,2014,12,06,2014-12-06,44.8,42.0,1021.4,3.0,2.6,7.0,999.9,50.0,34.0,0.68,999.9,0,628
7,2014,12,07,2014-12-07,38.2,24.6,1028.6,9.1,10.4,15.9,31.1,50.0,34.0,1.09,999.9,0,493
1,2014,12,08,2014-12-08,29.2,11.1,1036.7,10.0,8.9,13.0,20.0,42.1,24.1,0.04,999.9,0,579
2,2014,12,09,2014-12-09,38.2,33.7,1019.3,6.3,10.4,19.0,27.0,42.1,24.1,0.53,999.9,0,645
3,2014,12,10,2014-12-10,37.7,32.7,1003.7,7.0,6.6,11.1,22.9,42.1,32.0,2.01,999.9,0,649
4,2014,12,11,2014-12-11,34.1,22.5,1005.5,8.8,7.3,12.0,22.0,39.9,30.9,0.09,999.9,0,669
5,2014,12,12,2014-12-12,34.5,21.0,1013.4,10.0,6.2,11.1,15.9,37.9,30.9,0.01,1.2,0,687
6,2014,12,13,2014-12-13,37.5,23.7,1014.5,10.0,8.2,12.0,21.0,44.1,32.0,0.0,999.9,0,594
7,2014,12,14,2014-12-14,41.0,28.3,1012.2,10.0,5.9,12.0,18.1,46.0,37.9,0.0,999.9,0,439
1,2014,12,15,2014-12-15,41.6,28.7,1016.6,10.0,3.0,7.0,999.9,48.0,37.0,0.0,999.9,0,720
2,2014,12,16,2014-12-16,43.2,35.2,1018.3,8.3,2.8,7.0,999.9,48.9,37.0,0.0,999.9,0,645
3,2014,12,17,2014-12-17,47.4,39.7,1010.3,6.7,4.2,9.9,20.0,54.0,37.9,0.22,999.9,0,555
4,2014,12,18,2014-12-18,40.7,24.2,1013.5,10.0,7.8,11.1,25.1,54.0,37.9,0.02,999.9,0,621
5,2014,12,19,2014-12-19,36.2,21.6,1016.5,10.0,6.4,9.9,17.1,42.1,32.0,0.0,999.9,0,652
6,2014,12,20,2014-12-20,31.7,19.1,1023.9,10.0,4.8,8.0,15.0,37.9,30.0,0.0,999.9,0,505
7,2014,12,21,2014-12-21,32.4,23.2,1025.7,9.6,3.8,7.0,999.9,36.0,30.0,0.0,999.9,0,409
1,2014,12,22,2014-12-22,37.4,31.8,1025.9,8.5,5.0,8.9,999.9,43.0,30.9,0.0,999.9,0,566
2,2014,12,23,2014-12-23,44.4,41.8,1020.1,4.2,7.0,13.0,22.9,46.4,42.8,0.18,999.9,0,732
3,2014,12,24,2014-12-24,45.5,44.1,1014.2,3.3,5.7,8.9,14.0,53.1,43.0,0.05,999.9,0,519
4,2014,12,25,2014-12-25,53.2,41.7,1007.1,7.7,7.3,13.0,25.1,62.6,48.0,0.86,999.9,0,303
5,2014,12,26,2014-12-26,44.9,27.6,1021.6,10.0,5.6,9.9,15.9,50.0,39.9,0.09,999.9,0,446
6,2014,12,27,2014-12-27,47.7,30.1,1022.9,10.0,3.5,7.0,999.9,55.0,39.9,0.0,999.9,0,406
7,2014,12,28,2014-12-28,49.4,36.8,1014.8,9.1,5.0,9.9,19.0,55.0,44.1,0.0,999.9,0,349
1,2014,12,29,2014-12-29,41.4,21.6,1020.3,10.0,4.8,9.9,18.1,54.0,37.9,0.1,999.9,0,411
2,2014,12,30,2014-12-30,32.5,14.6,1026.9,10.0,4.3,7.0,15.0,44.1,30.0,0.0,999.9,0,469
3,2014,12,31,2014-12-31,29.4,8.5,1026.7,10.0,4.3,8.9,18.1,34.0,27.0,0.0,999.9,0,461
4,2015,01,01,2015-01-01,31.4,8.1,1019.6,10.0,5.3,9.9,25.1,39.0,27.0,0.0,999.9,0,395
5,2015,01,02,2015-01-02,38.7,16.1,1020.5,10.0,7.0,9.9,20.0,42.1,27.0,0.0,999.9,0,442
6,2015,01,03,2015-01-03,35.5,22.4,1032.6,7.6,5.0,8.9,14.0,42.1,33.1,0.0,999.9,0,456
7,2015,01,04,2015-01-04,45.4,42.3,1010.6,5.8,5.1,8.9,19.0,55.9,33.1,0.89,999.9,0,381
1,2015,01,05,2015-01-05,40.9,19.1,1015.5,9.7,9.7,15.9,40.0,55.9,28.9,0.12,999.9,0,498
2,2015,01,06,2015-01-06,21.0,4.8,1026.7,7.3,4.2,9.9,22.0,27.0,19.0,0.0,999.9,0,777
3,2015,01,07,2015-01-07,20.7,5.7,1015.9,9.7,9.5,15.9,29.9,23.0,15.1,0.05,999.9,0,538
4,2015,01,08,2015-01-08,13.0,-6.2,1027.1,10.0,8.8,18.1,31.1,23.0,8.1,0.0,1.2,0,573
5,2015,01,09,2015-01-09,24.9,7.5,1019.3,8.7,7.4,14.0,21.0,33.1,16.0,0.0,999.9,0,751
6,2015,01,10,2015-01-10,21.1,-0.3,1028.0,10.0,7.5,15.0,20.0,33.1,16.0,0.07,999.9,0,481
7,2015,01,11,2015-01-11,25.7,3.0,1035.9,10.0,5.5,9.9,20.0,37.0,16.0,0.0,1.2,0,341
1,2015,01,12,2015-01-12,36.9,23.7,1029.2,6.6,3.3,8.9,15.0,37.9,35.1,0.01,1.2,0,580
2,2015,01,13,2015-01-13,29.5,17.3,1030.6,9.8,7.3,14.0,19.0,39.0,19.0,0.35,999.9,0,613
3,2015,01,14,2015-01-14,22.8,9.5,1031.1,10.0,6.4,11.1,15.0,36.0,16.0,0.0,999.9,0,506
4,2015,01,15,2015-01-15,29.5,16.3,1019.8,10.0,3.6,8.0,999.9,34.0,25.0,0.0,999.9,0,548
5,2015,01,16,2015-01-16,33.4,14.9,1012.0,9.5,7.3,13.0,25.1,43.0,25.0,0.0,999.9,0,563
6,2015,01,17,2015-01-17,22.2,1.8,1026.1,10.0,6.5,15.9,26.0,43.0,17.1,0.0,999.9,0,495
7,2015,01,18,2015-01-18,35.1,27.8,1021.2,5.7,3.3,6.0,999.9,42.8,30.0,0.0,999.9,1,961
1,2015,01,19,2015-01-19,39.2,27.9,1008.4,9.4,6.2,11.1,22.9,42.1,30.9,2.1,999.9,0,496
2,2015,01,20,2015-01-20,37.5,20.2,1012.3,10.0,5.1,8.0,17.1,42.1,34.0,0.0,999.9,0,500
3,2015,01,21,2015-01-21,31.4,8.9,1019.4,10.0,4.2,7.0,999.9,39.9,25.0,0.0,999.9,0,495
4,2015,01,22,2015-01-22,34.4,19.0,1022.5,8.3,3.4,8.0,999.9,39.9,25.0,0.0,999.9,0,508
5,2015,01,23,2015-01-23,32.7,15.6,1024.9,10.0,5.5,8.9,19.0,39.9,28.0,0.0,999.9,0,598
6,2015,01,24,2015-01-24,35.4,29.3,1005.6,4.2,5.5,11.1,17.1,39.0,28.0,0.66,999.9,1,428
7,2015,01,25,2015-01-25,37.8,20.0,1004.0,9.9,5.8,9.9,22.9,42.1,33.1,0.06,3.1,0,406
1,2015,01,26,2015-01-26,26.5,12.7,1014.6,5.6,9.8,17.1,28.9,35.1,21.2,0.0,2.0,1,484
2,2015,01,27,2015-01-27,24.8,16.8,1005.1,4.3,8.8,17.1,27.0,30.0,21.0,0.78,2.0,1,188
3,2015,01,28,2015-01-28,23.6,3.8,1014.8,10.0,7.7,12.0,21.0,34.0,16.0,0.36,7.9,0,458
4,2015,01,29,2015-01-29,26.6,6.5,1024.2,10.0,3.1,6.0,999.9,34.0,16.0,0.0,7.9,0,519
5,2015,01,30,2015-01-30,34.2,23.0,1012.6,7.8,6.7,15.0,29.9,37.9,19.0,0.07,5.9,0,622
6,2015,01,31,2015-01-31,19.6,-0.2,1018.5,10.0,11.8,17.1,34.0,37.9,12.9,0.01,7.1,0,526
7,2015,02,01,2015-02-01,27.6,11.4,1021.9,9.9,3.5,8.9,15.9,36.0,19.9,0.0,7.1,0,361
1,2015,02,02,2015-02-02,29.9,25.0,1008.1,3.0,6.8,15.0,26.0,36.0,19.9,0.71,5.9,1,680
2,2015,02,03,2015-02-03,18.1,7.6,1019.8,8.9,7.2,12.0,26.0,34.0,12.9,0.34,7.1,0,740
3,2015,02,04,2015-02-04,31.2,17.3,1023.0,9.1,4.0,8.0,14.0,42.1,12.9,0.0,7.9,0,585
4,2015,02,05,2015-02-05,33.8,16.1,1014.6,10.0,6.3,11.1,22.9,43.0,21.0,0.0,7.9,0,569
5,2015,02,06,2015-02-06,17.9,-1.5,1022.5,10.0,7.6,12.0,24.1,27.0,12.0,0.0,7.9,0,652
6,2015,02,07,2015-02-07,29.8,12.6,1019.7,9.0,3.5,8.9,15.0,37.9,12.0,0.0,7.9,0,449
7,2015,02,08,2015-02-08,35.1,27.6,1013.7,5.9,5.9,13.0,18.1,39.9,25.0,0.02,7.9,0,394
1,2015,02,09,2015-02-09,27.7,21.0,1014.8,8.8,9.6,15.9,22.9,37.0,25.0,0.03,7.9,0,547
2,2015,02,10,2015-02-10,30.0,19.3,1016.7,9.6,8.1,11.1,20.0,39.9,25.0,0.07,7.9,0,571
3,2015,02,11,2015-02-11,28.3,12.2,1017.2,10.0,7.8,15.9,24.1,39.9,21.9,0.01,7.9,0,610
4,2015,02,12,2015-02-12,32.3,19.4,1009.9,8.9,4.6,8.9,21.0,39.9,21.9,0.0,7.9,0,526
5,2015,02,13,2015-02-13,16.1,-4.7,1017.2,10.0,8.8,15.9,28.0,39.9,8.1,0.0,7.9,0,757
6,2015,02,14,2015-02-14,23.4,4.9,1014.0,8.5,4.6,8.9,20.0,32.0,8.1,0.0,7.9,0,436
7,2015,02,15,2015-02-15,18.9,4.1,1005.5,8.8,10.8,15.0,34.0,32.0,10.0,0.02,7.9,0,454
1,2015,02,16,2015-02-16,9.8,-11.8,1020.5,10.0,8.5,17.1,32.1,25.0,3.0,0.0,9.1,0,402
2,2015,02,17,2015-02-17,20.2,5.0,1014.4,6.7,3.9,8.9,999.9,27.0,3.0,0.11,9.1,0,620
3,2015,02,18,2015-02-18,24.9,10.3,1011.2,9.6,2.9,7.0,999.9,33.1,14.0,0.03,11.8,0,626
4,2015,02,19,2015-02-19,20.9,2.1,1008.1,9.7,9.3,14.0,25.1,33.1,14.0,0.0,9.1,0,515
5,2015,02,20,2015-02-20,10.0,-11.1,1021.3,10.0,9.7,14.0,27.0,27.0,1.9,0.0,9.1,0,621
6,2015,02,21,2015-02-21,20.5,3.2,1031.1,7.7,4.6,8.0,17.1,28.9,1.9,0.0,9.1,0,517
7,2015,02,22,2015-02-22,34.3,28.2,1021.2,4.5,2.1,7.0,17.1,43.0,28.9,0.71,9.1,1,519
1,2015,02,23,2015-02-23,28.2,8.4,1024.0,10.0,8.7,15.0,24.1,43.0,15.1,0.1,13.0,0,574
2,2015,02,24,2015-02-24,12.1,-6.8,1025.2,10.0,6.0,13.0,21.0,21.9,3.9,0.0,11.8,0,580
3,2015,02,25,2015-02-25,27.6,9.5,1010.4,10.0,5.8,9.9,21.0,37.0,19.9,0.0,11.8,0,628
4,2015,02,26,2015-02-26,26.8,8.2,1015.6,9.7,6.1,9.9,15.9,37.0,19.9,0.0,11.8,0,539
5,2015,02,27,2015-02-27,23.2,5.0,1025.7,10.0,4.6,8.9,999.9,32.0,18.0,0.0,11.0,0,703
6,2015,02,28,2015-02-28,21.5,-1.9,1039.7,10.0,3.6,8.9,15.0,30.0,12.9,0.0,11.0,0,538
7,2015,03,01,2015-03-01,27.2,7.0,1037.6,7.3,2.5,7.0,17.1,30.9,24.1,0.0,11.0,1,693
1,2015,03,02,2015-03-02,32.4,19.1,1020.2,7.5,5.3,13.0,27.0,39.0,24.1,0.52,9.8,0,650
2,2015,03,03,2015-03-03,28.2,11.9,1027.7,8.5,4.7,14.0,20.0,39.0,21.9,0.0,15.0,0,631
3,2015,03,04,2015-03-04,38.5,33.0,1010.3,5.4,5.4,8.9,21.0,45.0,30.9,0.68,14.2,0,574
4,2015,03,05,2015-03-05,30.3,27.2,1015.8,2.2,5.4,9.9,15.9,43.0,19.4,0.48,13.0,1,830
5,2015,03,06,2015-03-06,19.4,3.2,1030.9,8.7,4.7,9.9,17.1,39.9,12.0,0.52,13.0,0,939
6,2015,03,07,2015-03-07,26.1,8.7,1024.0,9.8,5.8,11.1,21.0,37.9,12.0,0.0,18.9,0,578
7,2015,03,08,2015-03-08,41.4,21.3,1017.6,9.8,4.0,11.1,19.0,48.9,37.0,0.0,18.1,0,464
1,2015,03,09,2015-03-09,46.6,23.0,1020.7,9.8,4.2,7.0,15.0,54.0,37.0,0.01,16.1,0,661
2,2015,03,10,2015-03-10,47.2,30.1,1024.6,8.5,3.3,7.0,14.0,54.0,39.0,0.13,13.0,0,584
